response_time,response_corr,subject,attention,coherency,prioritization,category,cpp_peak,cpp_slope,cpp_amplitude
0.304669688233844,1,sub-012,right,high,yes,car,1.0198157992657732e-05,6.308838447048715e-05,1.2052945499871221e-05
0.30284900312563,1,sub-012,double,high,no,face,8.553690784988013e-06,-2.7294573951332448e-05,9.152126504379356e-06
0.256106823405389,1,sub-012,left,high,yes,face,1.0359008320964401e-05,3.49293074703195e-05,9.324807769922571e-06
0.224947085257554,1,sub-012,left,high,yes,face,9.168954633429206e-06,4.951124828395326e-07,5.2267703145006975e-06
0.377485192891072,1,sub-012,double,low,no,face,7.318324718507349e-06,5.304387749113922e-06,8.877848030525132e-06
0.685171743558385,1,sub-012,double,low,no,car,1.09168420580764e-05,3.9696664114711365e-05,8.675689324703754e-06
0.373547515044265,1,sub-012,double,high,no,face,4.771169928294563e-06,1.0697847243853531e-05,8.818774023536501e-06
0.22866897917902,1,sub-012,double,high,no,car,1.2325971070112225e-05,0.00010548511755625803,1.3783405360879219e-05
0.283005012517606,1,sub-012,left,low,yes,car,3.3025639823956054e-06,-1.5838795058282743e-05,2.128318496130299e-06
0.282663193544067,1,sub-012,left,high,yes,car,1.3364228611312594e-05,6.0459979877131866e-05,1.0017998166568883e-05
0.297971109141145,1,sub-012,left,high,yes,face,1.1669377280543957e-05,1.0113690635985722e-05,1.1936542829163264e-05
0.305782985803489,1,sub-012,left,low,yes,face,5.847557556225198e-06,3.444957759613542e-05,6.328051311925226e-06
0.431823599695235,1,sub-012,double,low,no,car,7.264591524541181e-06,-1.1117095401441374e-05,2.348265931162164e-07
0.35492552875894,1,sub-012,left,high,yes,car,9.648914930800887e-06,7.136669442102805e-05,8.747129412377913e-06
0.367190113044671,1,sub-012,right,high,yes,face,2.392607988604436e-06,5.738241970538204e-06,2.7726544059089695e-06
0.337529208999513,1,sub-012,double,high,no,face,9.901102997877663e-06,8.555171510165294e-05,7.1985858676891355e-06
0.272151677940201,1,sub-012,right,high,yes,face,1.3103999083386883e-05,0.0001307612502564588,9.511333268543024e-06
0.322500469282204,1,sub-012,left,high,yes,face,9.978704383021418e-06,7.921447114657011e-05,8.706480165107486e-06
0.195147597145478,1,sub-012,double,low,no,face,100.0,7.663194848453972e-05,2.3278527230516024e-06
0.182944309994127,1,sub-012,left,low,yes,face,4.194086108004716e-06,2.877369294182346e-05,6.937176518883367e-06
0.333827375099645,1,sub-012,left,low,yes,face,3.7743274279491954e-06,4.613065219444108e-05,5.745533001851057e-06
0.544464793892075,1,sub-012,double,low,no,car,5.371104804565383e-06,2.1075237958397796e-05,9.288245937826743e-06
0.193886731663042,1,sub-012,right,low,yes,car,6.037045235768314e-06,-8.553870034442343e-06,5.936539274172948e-06
0.227080378784194,1,sub-012,double,high,no,car,7.493212708203299e-06,3.516387752774752e-05,8.80426647944307e-06
0.193996916234937,1,sub-012,double,high,no,car,8.407685077246193e-06,3.817384104766382e-05,8.585041843396898e-06
0.358801859712912,1,sub-012,double,low,no,face,1.1839547093421006e-05,6.69857981207846e-05,8.408771080948203e-06
0.175324435322182,1,sub-012,double,high,no,face,1.584620555283123e-05,1.948986620785783e-05,1.7001769267164745e-05
0.284486155090235,1,sub-012,right,high,yes,face,5.308139325314475e-06,4.998425994583915e-05,6.774216443723089e-06
0.138376606179008,1,sub-012,double,high,no,face,1.601561344365152e-05,9.506742511641915e-05,1.2576985512958393e-05
0.261458641911304,1,sub-012,right,low,yes,car,1.9232779364962966e-05,0.00010091544813000488,1.4511785582707274e-05
0.308320266206465,1,sub-012,double,high,no,car,1.81857008559069e-05,0.0001279611122871337,1.6260326617205833e-05
0.303501397895161,1,sub-012,double,low,no,face,1.502605346249029e-05,-9.546257656859232e-05,4.967782044186452e-06
0.231685431108417,1,sub-012,double,high,no,face,1.2380732414660386e-05,3.590879237672536e-05,9.45658604447576e-06
0.279181407846409,1,sub-012,right,low,yes,car,1.402121553921713e-05,5.154934336826641e-05,1.001705983240452e-05
0.294551924243024,1,sub-012,double,high,no,face,100.0,5.221857048370208e-05,4.495889775526023e-06
0.186843815832617,1,sub-012,double,high,no,face,6.374162442829991e-06,-1.5496567343157746e-05,3.0204925451118444e-06
0.166869662733006,1,sub-012,left,high,yes,face,8.483172182840407e-06,9.263234424929132e-08,9.410642779185248e-06
0.227731440033494,1,sub-012,right,low,yes,car,1.096579478885358e-05,-3.6267561509957336e-05,5.643036919581758e-06
0.185985543997049,0,sub-012,double,high,no,face,7.3599360104175555e-06,4.404314907327562e-05,1.1776419064098691e-05
0.465020717451807,1,sub-012,double,high,no,car,8.407168792055986e-06,5.132228851672851e-05,9.33887796826096e-06
0.399036534341576,1,sub-012,double,high,no,face,1.1615479581785244e-05,5.405104017427648e-05,6.2544885875458435e-06
0.320278270280141,1,sub-012,right,high,yes,face,1.1054129851017108e-05,3.796845398678542e-05,8.5737880006278e-06
0.407217077016867,1,sub-012,double,low,no,face,8.518753392534933e-06,0.00012173696359747089,6.936042964754626e-06
0.282974635132632,1,sub-012,double,high,no,face,5.025727602543987e-06,6.633281798754711e-05,4.186315998955003e-06
0.342511620096047,1,sub-012,double,high,no,car,7.3565143218720725e-06,7.024898585485208e-05,1.4367513490174809e-05
0.335443471878534,1,sub-012,right,low,yes,car,6.19586107134072e-06,6.009554374669951e-05,7.864796262722604e-06
0.314414703550028,1,sub-012,double,low,no,car,1.0589817976273696e-05,3.88689416448071e-05,1.0693109201916231e-05
0.336589719332551,1,sub-012,right,low,yes,face,8.745207422644827e-06,-1.5373798752429487e-05,5.5404885893691214e-06
0.283780086144361,1,sub-012,double,high,no,face,4.035205702805345e-06,-3.0440415632742595e-05,8.261137515591464e-07
0.25087677069223,1,sub-012,double,high,no,face,5.124834182564235e-07,2.344842845575613e-05,-1.7590683291547894e-06
0.299575077357986,1,sub-012,double,low,no,face,8.408009645319877e-06,4.293325245858576e-05,7.132668864263046e-06
0.201315141733176,1,sub-012,left,high,yes,face,8.13487044735989e-06,4.9706941467625554e-05,6.446829552856677e-06
0.273386126789774,1,sub-012,double,high,no,car,9.688724861058391e-06,-3.141185427534039e-05,1.7986260273383347e-06
0.366281125157002,1,sub-012,right,low,yes,face,1.0174980830607368e-05,7.7368490021706e-05,1.2312963415803006e-05
0.276226215733004,1,sub-012,right,high,yes,face,6.6704691849414356e-06,-3.954852552281028e-05,4.560348030534356e-06
0.288307028035888,1,sub-012,double,low,no,face,1.2213021834060154e-05,2.2236911424132474e-05,5.273922926228828e-06
0.247179094089915,1,sub-012,right,high,yes,car,7.577967569954503e-06,-3.652667255800664e-05,2.7021701271294528e-06
0.34157926824264,1,sub-012,left,low,yes,car,5.932039412698846e-06,4.428792597910774e-05,-1.5405368549587107e-07
0.327786771158571,1,sub-012,left,high,yes,face,1.0799959946449639e-05,-1.2503628658575243e-06,8.207978281566284e-06
0.177256126013162,1,sub-012,right,high,yes,face,7.121849514350616e-06,8.660578098613845e-05,6.19251307682287e-06
0.184030484364484,1,sub-012,right,high,yes,face,100.0,7.128843385147298e-05,5.115212033490946e-06
0.176996082162987,1,sub-012,double,low,no,face,1.3443198567623007e-05,1.436801897117255e-06,5.002236859168323e-06
0.371384834321361,1,sub-012,right,low,yes,car,100.0,-7.1742368187360574e-06,1.9301496003064073e-06
0.391564319634199,1,sub-012,right,high,yes,car,6.178952500355473e-06,-4.6804286231551266e-05,6.586400796743144e-07
0.346493595186075,1,sub-012,double,low,no,face,7.186073141393119e-06,7.031820103999752e-05,4.8156238587730955e-06
0.290722890952566,1,sub-012,double,low,no,face,5.079087509656455e-06,9.661631225591105e-05,-1.2527599022004212e-06
0.143763006639347,1,sub-012,right,high,yes,face,9.249734614659814e-06,-8.390780202012704e-05,2.3375782622392423e-06
0.328279205735271,0,sub-012,double,low,no,car,1.701147715545868e-05,3.757686514022484e-05,1.7660185739673168e-05
0.294666982631497,1,sub-012,double,high,no,car,1.443945144844331e-05,-2.6723496937201368e-05,1.807651181596034e-06
0.303409832843499,1,sub-012,left,low,yes,face,1.3656131818437418e-05,7.81969882657275e-05,4.407286346922283e-06
0.421540543919946,1,sub-012,right,low,yes,face,1.3353289996568616e-05,6.4529656547158e-05,1.214490026307169e-05
0.430823618976319,1,sub-012,double,low,no,face,9.113043500546605e-06,5.354906973131826e-05,9.934537305795271e-06
0.326197260188565,1,sub-012,left,high,yes,car,4.552953361669662e-06,-1.3484811217861294e-05,1.3229081588776452e-06
0.267341032172226,1,sub-012,double,low,no,car,8.390542078435273e-06,3.7711113661431496e-05,7.918942705121555e-06
0.354994160252318,1,sub-012,double,low,no,face,9.804270265712862e-06,6.188493674723244e-05,7.155724731316752e-06
0.518728630560872,1,sub-012,left,low,yes,car,9.386805306428517e-06,2.460288643674445e-05,9.954576766519261e-06
0.283774028082007,1,sub-012,double,high,no,face,1.2779327255920553e-05,5.096692579968445e-05,8.930899010441533e-06
0.283173021100083,1,sub-012,double,high,no,car,1.2729604587672897e-05,5.004412022370799e-05,1.0461741107579187e-05
0.304787376342574,1,sub-012,right,low,yes,face,1.0203532838135192e-05,4.136290117386011e-05,8.048690947569667e-06
0.27064954486741,1,sub-012,double,high,no,car,100.0,7.676510201359877e-06,4.0451681010641425e-06
0.266867480834662,1,sub-012,right,low,yes,face,8.152081649532481e-06,3.5523184354621845e-05,4.917273502643233e-06
0.418718552036808,1,sub-012,double,low,no,face,100.0,2.1342772452634493e-06,3.764031280022481e-06
0.352553542628812,1,sub-012,right,high,yes,car,8.902877945107629e-06,-4.866778893078204e-05,1.5594243783379792e-06
0.292208014181597,1,sub-012,double,low,no,car,8.37624783866564e-06,7.787993643200433e-05,5.7718286508377e-06
0.346222124364431,1,sub-012,double,low,no,face,1.564244808484435e-05,6.490576296613128e-05,1.0519569132686365e-05
0.321519516101944,1,sub-012,right,low,yes,car,1.0346592164568003e-05,4.014573394900903e-05,7.735325952882193e-06
0.353197816858483,1,sub-012,double,high,no,face,9.272069711252645e-06,-4.255743860253984e-06,6.082320062987972e-06
0.445359563372222,1,sub-012,double,low,no,face,1.2758634049894921e-05,2.222465890536532e-05,6.295669743873645e-06
0.362336190076348,1,sub-012,double,low,no,car,6.291331073053002e-06,2.5982120409156925e-05,7.315905568314273e-06
0.288618676120677,1,sub-012,left,low,yes,face,8.85757719343718e-06,7.173419624742508e-05,4.484856109606705e-06
0.344234978152599,1,sub-012,left,low,yes,face,6.410782516153451e-06,9.989417045225411e-06,6.611215305351503e-06
0.315134341558405,1,sub-012,left,high,yes,car,1.5047424360621753e-05,-3.9820354784172745e-05,9.298856169311859e-06
0.316853405483016,1,sub-012,left,high,yes,face,8.273154324145777e-06,5.9782179450757705e-05,3.853977949325542e-06
0.392304699351371,1,sub-012,right,low,yes,car,6.938209363113148e-06,2.398187137468666e-05,-1.5169796402366882e-07
0.478072469095423,0,sub-012,double,low,no,car,6.368831493552855e-06,1.1070179985728394e-05,1.3504511911420147e-07
0.529506081385989,0,sub-012,double,low,no,car,-3.926702018091751e-07,4.4826220984086127e-05,-8.147424114110026e-07
0.531623375160962,0,sub-012,right,low,yes,car,8.126917972973743e-07,8.332917589900723e-06,3.5472686946676657e-06
0.322252939621649,1,sub-012,right,high,yes,car,7.652143889462407e-06,9.25488194188951e-06,7.1907167480036115e-06
0.379815016404791,1,sub-012,left,high,yes,face,1.0947955587089435e-05,5.0657068467291386e-05,9.240796810113294e-06
0.548439668486026,1,sub-012,right,low,yes,car,1.1123150795518486e-05,3.53861730947601e-05,3.867495728014134e-06
0.510080410505907,0,sub-012,left,high,yes,car,6.084759698277293e-06,2.2867892543930393e-05,3.4255642735892416e-06
0.476389900328286,1,sub-012,double,high,no,car,1.1652290554250937e-05,9.460256867160212e-05,1.0375919073748432e-05
0.519028416289075,0,sub-012,left,low,yes,car,8.65136506111545e-06,4.993797037853063e-05,5.8686609048512595e-06
0.40512686663169,1,sub-012,right,low,yes,face,1.0177690843770891e-05,0.0001181771454271538,8.680540364471298e-06
0.454214804932235,1,sub-012,double,low,no,face,7.019204146154438e-06,-3.104120299862744e-05,4.111433767823604e-06
0.421414426769843,1,sub-012,double,high,no,car,1.1189373673200092e-05,2.1314512924168474e-05,4.564783970786047e-06
0.380211467400841,1,sub-012,double,high,no,car,1.3954808637536118e-05,5.8799775241871245e-05,1.1101302641701094e-05
0.356096856836302,1,sub-012,left,low,yes,face,1.0073625148959734e-05,0.00012258605747960524,7.681638227522697e-06
0.337201073532924,1,sub-012,right,low,yes,face,7.657853946658253e-06,1.8636949547824188e-05,5.2731426342298016e-06
0.287317023837204,1,sub-012,left,high,yes,car,8.769695038842688e-06,3.704628500663672e-05,1.070797623795201e-05
0.444008172785288,1,sub-012,left,high,yes,face,1.143257711218084e-05,6.182334749569142e-05,5.304469430665266e-06
0.284723678375485,1,sub-012,left,low,yes,face,9.294044921263521e-06,5.0651155445380865e-05,9.219197348710447e-06
0.308629080562241,1,sub-012,right,high,yes,car,7.642844068304298e-06,-3.989083173288697e-05,4.192396495392306e-06
0.294478346783762,1,sub-012,left,high,yes,car,1.1101434422995792e-05,-8.284137224325612e-05,4.448705873598535e-06
0.356687626067469,1,sub-012,double,low,no,car,4.189202629088115e-06,1.93918812738551e-05,6.068609504490968e-06
0.325260937631356,1,sub-012,double,high,no,face,5.88129223366194e-06,3.8571840356438144e-05,9.402900605228259e-06
0.193726258960851,1,sub-012,left,high,yes,face,7.119217205838451e-06,8.151647259903096e-05,6.746877168272683e-06
0.220604445273239,1,sub-012,right,high,yes,face,4.811361227395979e-06,-4.940652547929639e-05,2.859449811630435e-06
0.319213128702359,1,sub-012,double,low,no,car,1.68462843073229e-05,-4.3591145346727014e-07,5.639685528501008e-06
0.311993444356631,1,sub-012,double,high,no,car,3.7436467765914076e-06,-1.5387595811002427e-05,4.1796156330641467e-07
0.275782335214899,1,sub-012,right,low,yes,car,1.073501800391705e-05,2.3183104360073258e-05,1.1152286920532847e-05
0.463240567864887,1,sub-012,right,low,yes,car,1.5338868458348443e-05,5.726497634124401e-05,1.2317646590221383e-05
0.326089085848253,1,sub-012,double,low,no,face,1.0273485024035485e-05,5.3384181548510365e-05,8.645911259802401e-06
0.417655657041905,1,sub-012,left,high,yes,car,1.122942374415172e-05,4.1485561894839414e-05,8.160879227429647e-06
0.348963930898208,1,sub-012,double,high,no,face,1.1056186673120377e-05,8.349678878400518e-05,5.008289970532855e-06
0.406745705088724,1,sub-012,double,low,no,face,3.717935624970955e-06,3.4063558363878234e-05,7.001986139441381e-06
0.438627912487391,1,sub-012,double,low,no,face,1.2301352903123309e-05,-3.502732933081763e-05,3.1873159928857927e-06
0.370970796286201,1,sub-012,double,low,no,face,1.082923765883323e-05,4.881721062335472e-05,1.545436794780667e-05
0.369376707561059,1,sub-012,left,high,yes,car,8.22933739906346e-06,2.5391539333615427e-06,1.1014068224187288e-05
0.273905940818622,1,sub-012,left,high,yes,face,5.967007738557763e-06,1.0712912560244107e-05,-3.1209399067296644e-06
0.302313273934487,1,sub-012,double,high,no,face,9.692253684780449e-06,0.00010311289752734965,1.5159005999324693e-05
0.430716479606417,1,sub-012,left,low,yes,face,6.081021008312281e-06,-6.956869379096906e-05,-5.1241911002339405e-09
0.650440445958338,1,sub-012,double,low,no,car,8.717958871913729e-06,6.116137368984135e-05,1.0667823529815857e-05
0.238521569250224,1,sub-012,left,high,yes,face,9.513852519048545e-06,2.7158422894452444e-05,5.200534813449479e-06
0.26264410380827,1,sub-012,double,high,no,face,8.000101777398727e-06,-3.483667780162008e-05,5.321017715632168e-06
0.491702901214921,0,sub-012,double,low,no,car,8.368778695828142e-06,4.733348645820687e-05,8.764060829646155e-06
0.348527043895956,1,sub-012,double,high,no,car,6.480094696491097e-06,-4.321849740446317e-07,6.387805535615356e-06
0.337465583181256,1,sub-012,double,high,no,face,1.2571505903511493e-05,0.00011583218895756914,1.737349862978694e-05
0.218433328046558,1,sub-012,right,low,yes,face,1.945926171830981e-05,0.00011408702986868167,1.5387324138520526e-05
0.225376214954849,1,sub-012,double,high,no,face,3.563041909877589e-06,-3.117513291434667e-05,2.215229729636939e-06
0.365600577195437,1,sub-012,double,high,no,car,1.5956804241005061e-06,-1.1028189663473927e-05,2.6244314901590286e-06
0.227358825705778,1,sub-012,double,high,no,car,100.0,4.247493388659233e-05,5.763459755828049e-06
0.145128120539994,1,sub-012,double,high,no,car,1.1122910316589949e-05,2.485510476187784e-05,1.0384903846582435e-05
0.343928577070983,1,sub-012,double,low,no,face,9.841410117453745e-06,5.241588534486524e-05,6.770626645532741e-06
0.366610477211907,1,sub-012,double,low,no,face,6.817679972365334e-06,-2.023922955580856e-06,9.122996073811902e-06
0.342398106700784,1,sub-012,double,low,no,face,5.81226050354031e-06,3.0011505436057273e-05,7.1509951406561485e-06
0.30774720592126,1,sub-012,left,low,yes,car,1.305865109661295e-05,6.232250932890913e-05,6.447819860088068e-06
0.268164326475926,1,sub-012,right,high,yes,car,6.181470081864226e-06,9.950797539848391e-05,9.944729032890231e-06
0.35015845376347,1,sub-012,left,low,yes,face,9.214132910669677e-06,7.518736616380946e-05,6.872213049273656e-06
0.242777779229073,1,sub-012,double,high,no,face,4.7914694775457585e-06,-4.527901827027801e-05,7.058590947948033e-06
0.279816128500897,1,sub-012,right,low,yes,car,5.891181814666936e-06,-2.7687828229816626e-05,7.066439152133692e-06
0.241585908475827,1,sub-012,double,low,no,car,-4.638528109745469e-06,5.599525163879937e-05,-5.610903790266818e-07
0.246474821414267,1,sub-012,left,low,yes,car,7.245017652623848e-06,3.6155071137908534e-05,9.213850860548691e-06
0.249612247982441,1,sub-012,double,high,no,face,5.446601076397049e-06,5.823447712042121e-05,9.488801461078894e-06
0.264718140287187,1,sub-012,right,high,yes,face,6.970805200465022e-06,1.9328302083365065e-05,8.5472922511031e-06
0.338838066271819,1,sub-012,right,low,yes,car,1.1865807729249936e-05,7.131664521518713e-05,1.521030602852668e-05
0.338718788387268,0,sub-012,double,low,no,car,7.878056540896422e-06,-3.122721737329886e-05,4.647684579424628e-06
0.354861358087874,1,sub-012,right,high,yes,face,9.802162186364345e-06,9.064789882922428e-05,3.618266701982909e-06
